record_id,year_be,month,amphoe,sector,scope,activity_data,activity_unit,emission_tCO2e
4221,2562,3,ค้อวัง,พลังงานธุรกิจ (Commercial),2,156.9,unit,108.07
4222,2564,3,ส่องดาว,ปศุสัตว์ (Livestock),1,220.3,unit,189.24
4223,2562,10,สว่างแดนดิน,การปลูกข้าว (Rice),1,114.9,ไร่ (rai),143.88
4224,2562,4,โพนนาแก้ว,ปศุสัตว์ (Livestock),1,137.7,unit,118.51
4225,2564,7,โพนนาแก้ว,ปศุสัตว์ (Livestock),1,135.9,unit,101.42
4226,2564,5,วาริชภูมิ,น้ำเสีย (Wastewater),1,174.5,unit,77.03
4227,2564,7,อากาศอำนวย,การปลูกข้าว (Rice),1,89.6,ไร่ (rai),104.4
4228,2564,7,พังโคน,การปลูกข้าว (Rice),1,77.0,ไร่ (rai),88.92
4229,2563,4,วานรนิวาส,การปลูกข้าว (Rice),1,104.1,ไร่ (rai),130.13
4230,2564,4,โคกศรีสุพรรณ,การปลูกข้าว (Rice),1,76.4,ไร่ (rai),93.78
4231,2563,6,ค้อวัง,การขนส่งทางถนน (On-road),1,44.8,1000 L,135.88
4232,2564,11,เจริญศิลป์,การปลูกข้าว (Rice),1,104.2,ไร่ (rai),114.91
4233,2562,8,นิคมน้ำอูน,พลังงานธุรกิจ (Commercial),2,261.4,unit,174.36
4234,2562,5,พังโคน,การปลูกข้าว (Rice),1,54.2,ไร่ (rai),63.17
4235,2562,7,ค้อวัง,การปลูกข้าว (Rice),1,154.5,ไร่ (rai),195.34
4236,2563,9,เต่างอย,การขนส่งทางถนน (On-road),1,28.6,1000 L,83.25
4237,2564,12,ภูพาน,การปลูกข้าว (Rice),1,98.6,ไร่ (rai),105.24
4238,2562,11,ส่องดาว,การขนส่งทางถนน (On-road),1,38.9,1000 L,120.32
4239,2564,5,วาริชภูมิ,การปลูกข้าว (Rice),1,146.8,ไร่ (rai),197.87
4240,2564,1,สว่างแดนดิน,การปลูกข้าว (Rice),1,5.2,ไร่ (rai),6.73
4241,2562,10,นิคมน้ำอูน,การปลูกข้าว (Rice),1,51.8,ไร่ (rai),64.95
4242,2564,10,สว่างแดนดิน,การปลูกข้าว (Rice),1,80.9,ไร่ (rai),87.98
4243,2564,4,เมืองสกลนคร,ดินที่จัดการ (Managed soil),1,247.9,unit,110.43
4244,2564,12,ภูพาน,การปลูกข้าว (Rice),1,75.7,ไร่ (rai),101.51
4245,2563,3,วานรนิวาส,การปลูกข้าว (Rice),1,151.8,ไร่ (rai),207.2
4246,2564,2,สว่างแดนดิน,การปลูกข้าว (Rice),1,111.0,ไร่ (rai),138.34
4247,2563,10,บ้านม่วง,การขนส่งทางถนน (On-road),1,60.3,1000 L,160.52
4248,2563,3,โคกศรีสุพรรณ,การปลูกข้าว (Rice),1,93.7,ไร่ (rai),124.12
4249,2563,3,บ้านม่วง,การปลูกข้าว (Rice),1,43.8,ไร่ (rai),57.19
4250,2564,3,วาริชภูมิ,การขนส่งทางถนน (On-road),1,57.9,1000 L,148.82
4251,2563,6,บ้านม่วง,การปลูกข้าว (Rice),1,111.4,ไร่ (rai),148.19
4252,2562,8,อากาศอำนวย,การปลูกข้าว (Rice),1,103.2,ไร่ (rai),124.72
4253,2564,1,คำตากล้า,การปลูกข้าว (Rice),1,69.1,ไร่ (rai),81.83
4254,2564,10,พรรณานิคม,ปศุสัตว์ (Livestock),1,184.8,unit,156.76
4255,2563,6,กุสุมาลย์,การขนส่งทางถนน (On-road),1,63.4,1000 L,178.26
4256,2562,11,เมืองสกลนคร,พลังงานที่พักอาศัย (Residential),2,230.3,1000 kWh,123.85
4257,2563,11,อากาศอำนวย,ดินที่จัดการ (Managed soil),1,167.3,unit,94.27
4258,2563,3,สว่างแดนดิน,การปลูกข้าว (Rice),1,77.5,ไร่ (rai),87.24
4259,2562,7,กุสุมาลย์,ปศุสัตว์ (Livestock),1,129.6,unit,103.88
4260,2564,7,วาริชภูมิ,การขนส่งทางถนน (On-road),1,11.6,1000 L,30.92
4261,2562,1,วาริชภูมิ,การขนส่งทางถนน (On-road),1,38.7,1000 L,100.88
4262,2563,5,พรรณานิคม,การปลูกข้าว (Rice),1,108.8,ไร่ (rai),111.06
4263,2564,3,ค้อวัง,ปศุสัตว์ (Livestock),1,145.0,unit,101.7
4264,2562,12,เจริญศิลป์,การปลูกข้าว (Rice),1,108.3,ไร่ (rai),141.31
4265,2562,7,คำตากล้า,การขนส่งทางถนน (On-road),1,44.1,1000 L,127.08
4266,2562,1,กุสุมาลย์,พลังงานที่พักอาศัย (Residential),2,87.3,1000 kWh,40.2
4267,2562,11,ภูพาน,การปลูกข้าว (Rice),1,46.9,ไร่ (rai),60.77
4268,2563,6,เจริญศิลป์,การปลูกข้าว (Rice),1,93.6,ไร่ (rai),95.81
4269,2563,10,โคกศรีสุพรรณ,การขนส่งทางถนน (On-road),1,43.0,1000 L,109.98
4270,2564,7,กุสุมาลย์,การขนส่งทางถนน (On-road),1,42.5,1000 L,128.17
4271,2564,8,สว่างแดนดิน,การปลูกข้าว (Rice),1,27.1,ไร่ (rai),33.97
4272,2562,5,เจริญศิลป์,การปลูกข้าว (Rice),1,123.2,ไร่ (rai),142.58
4273,2562,6,สว่างแดนดิน,ฝังกลบขยะ (Landfill),1,107.5,unit,88.85
4274,2564,3,นิคมน้ำอูน,การปลูกข้าว (Rice),1,135.3,ไร่ (rai),145.02
4275,2564,7,ภูพาน,การขนส่งทางถนน (On-road),1,7.5,1000 L,20.04
4276,2562,8,วาริชภูมิ,การปลูกข้าว (Rice),1,121.3,ไร่ (rai),140.56
4277,2562,6,โคกศรีสุพรรณ,การปลูกข้าว (Rice),1,95.2,ไร่ (rai),121.02
4278,2562,8,ภูพาน,ปศุสัตว์ (Livestock),1,64.4,unit,57.8
4279,2562,6,อากาศอำนวย,ปศุสัตว์ (Livestock),1,164.0,unit,142.2
4280,2563,12,นิคมน้ำอูน,ปศุสัตว์ (Livestock),1,196.8,unit,137.45
4281,2564,12,พรรณานิคม,การปลูกข้าว (Rice),1,64.5,ไร่ (rai),75.04
4282,2562,7,สว่างแดนดิน,การขนส่งทางถนน (On-road),1,14.7,1000 L,40.45
4283,2564,10,พรรณานิคม,การปลูกข้าว (Rice),1,48.0,ไร่ (rai),61.37
4284,2564,3,เมืองสกลนคร,การปลูกข้าว (Rice),1,54.1,ไร่ (rai),74.12
4285,2564,6,ภูพาน,การปลูกข้าว (Rice),1,92.2,ไร่ (rai),102.25
4286,2564,3,บ้านม่วง,การปลูกข้าว (Rice),1,62.6,ไร่ (rai),64.51
4287,2564,2,ภูพาน,การปลูกข้าว (Rice),1,58.3,ไร่ (rai),64.22
4288,2562,1,วานรนิวาส,น้ำเสีย (Wastewater),1,71.2,unit,31.94
4289,2564,9,วานรนิวาส,การปลูกข้าว (Rice),1,155.1,ไร่ (rai),195.43
4290,2562,1,วานรนิวาส,การปลูกข้าว (Rice),1,92.6,ไร่ (rai),110.95
4291,2562,7,บ้านม่วง,การขนส่งทางถนน (On-road),1,50.7,1000 L,122.81
4292,2564,4,ค้อวัง,การปลูกข้าว (Rice),1,146.4,ไร่ (rai),161.8
4293,2564,5,อากาศอำนวย,การปลูกข้าว (Rice),1,117.9,ไร่ (rai),147.63
4294,2564,4,เต่างอย,การปลูกข้าว (Rice),1,107.6,ไร่ (rai),131.08
4295,2563,5,วานรนิวาส,การขนส่งทางถนน (On-road),1,35.2,1000 L,88.91
4296,2564,11,คำตากล้า,ดินที่จัดการ (Managed soil),1,122.5,unit,54.81
4297,2564,1,พังโคน,การปลูกข้าว (Rice),1,121.5,ไร่ (rai),127.19
4298,2563,9,นิคมน้ำอูน,ดินที่จัดการ (Managed soil),1,193.1,unit,107.26
4299,2563,5,ภูพาน,การปลูกข้าว (Rice),1,87.4,ไร่ (rai),98.82
4300,2564,10,นิคมน้ำอูน,การปลูกข้าว (Rice),1,74.3,ไร่ (rai),91.98
4301,2563,12,เต่างอย,การปลูกข้าว (Rice),1,137.7,ไร่ (rai),166.51
4302,2564,11,นิคมน้ำอูน,การปลูกข้าว (Rice),1,78.1,ไร่ (rai),105.83
4303,2563,5,โพนนาแก้ว,การขนส่งทางถนน (On-road),1,30.3,1000 L,71.41
4304,2562,12,เมืองสกลนคร,การปลูกข้าว (Rice),1,73.9,ไร่ (rai),95.32
4305,2564,2,บ้านม่วง,การปลูกข้าว (Rice),1,123.4,ไร่ (rai),152.25
4306,2563,10,เต่างอย,ปศุสัตว์ (Livestock),1,104.8,unit,86.64
4307,2562,2,สว่างแดนดิน,ฝังกลบขยะ (Landfill),1,134.3,unit,122.34
4308,2564,6,นิคมน้ำอูน,การปลูกข้าว (Rice),1,37.8,ไร่ (rai),39.16
4309,2564,2,พังโคน,ปศุสัตว์ (Livestock),1,140.7,unit,124.03
4310,2564,4,ค้อวัง,การขนส่งทางถนน (On-road),1,26.3,1000 L,68.61
4311,2563,8,วาริชภูมิ,การปลูกข้าว (Rice),1,24.9,ไร่ (rai),30.82
4312,2564,1,คำตากล้า,ดินที่จัดการ (Managed soil),1,120.2,unit,52.82
4313,2563,4,ส่องดาว,การปลูกข้าว (Rice),1,120.2,ไร่ (rai),157.13
4314,2563,11,สว่างแดนดิน,การขนส่งทางถนน (On-road),1,58.6,1000 L,152.22
4315,2564,10,พังโคน,การขนส่งทางถนน (On-road),1,63.8,1000 L,157.94
4316,2563,4,วานรนิวาส,การปลูกข้าว (Rice),1,17.9,ไร่ (rai),18.8
4317,2563,12,โพนนาแก้ว,พลังงานธุรกิจ (Commercial),2,154.1,unit,103.14
4318,2562,10,เมืองสกลนคร,การปลูกข้าว (Rice),1,65.2,ไร่ (rai),72.25
4319,2562,12,เต่างอย,การปลูกข้าว (Rice),1,87.5,ไร่ (rai),102.07
4320,2564,2,พังโคน,การปลูกข้าว (Rice),1,97.0,ไร่ (rai),106.07
4321,2564,1,เจริญศิลป์,ปศุสัตว์ (Livestock),1,84.0,unit,72.9
4322,2563,3,กุสุมาลย์,ดินที่จัดการ (Managed soil),1,203.3,unit,90.58
4323,2564,12,เจริญศิลป์,การปลูกข้าว (Rice),1,73.7,ไร่ (rai),96.67
4324,2562,4,เมืองสกลนคร,การปลูกข้าว (Rice),1,87.0,ไร่ (rai),106.02
4325,2563,8,นิคมน้ำอูน,การปลูกข้าว (Rice),1,63.8,ไร่ (rai),76.48
4326,2564,5,นิคมน้ำอูน,การปลูกข้าว (Rice),1,179.6,ไร่ (rai),194.95
4327,2562,4,โพนนาแก้ว,การปลูกข้าว (Rice),1,36.8,ไร่ (rai),44.5
4328,2562,10,เต่างอย,การปลูกข้าว (Rice),1,99.5,ไร่ (rai),127.65
4329,2562,7,ภูพาน,การปลูกข้าว (Rice),1,68.8,ไร่ (rai),84.64
4330,2563,3,บ้านม่วง,การขนส่งทางถนน (On-road),1,24.3,1000 L,63.64
4331,2563,7,นิคมน้ำอูน,การปลูกข้าว (Rice),1,144.7,ไร่ (rai),166.0
4332,2562,10,บ้านม่วง,การขนส่งทางถนน (On-road),1,40.1,1000 L,122.2
4333,2563,5,ภูพาน,ฝังกลบขยะ (Landfill),1,114.6,unit,96.33
4334,2562,7,ส่องดาว,การขนส่งทางถนน (On-road),1,41.7,1000 L,102.05
4335,2562,10,ค้อวัง,การปลูกข้าว (Rice),1,81.0,ไร่ (rai),111.51
4336,2563,3,สว่างแดนดิน,การขนส่งทางถนน (On-road),1,37.5,1000 L,111.17
4337,2562,8,ส่องดาว,การปลูกข้าว (Rice),1,98.3,ไร่ (rai),131.24
4338,2562,6,อากาศอำนวย,การปลูกข้าว (Rice),1,27.0,ไร่ (rai),36.46
4339,2563,9,วาริชภูมิ,การปลูกข้าว (Rice),1,71.9,ไร่ (rai),90.36
4340,2563,1,อากาศอำนวย,การขนส่งทางถนน (On-road),1,40.5,1000 L,108.16
4341,2562,6,สว่างแดนดิน,ดินที่จัดการ (Managed soil),1,170.8,unit,77.83
4342,2562,3,โพนนาแก้ว,การขนส่งทางถนน (On-road),1,41.3,1000 L,106.44
4343,2562,7,เต่างอย,ปศุสัตว์ (Livestock),1,111.2,unit,78.21
4344,2563,10,คำตากล้า,ดินที่จัดการ (Managed soil),1,216.4,unit,94.71
4345,2562,10,อากาศอำนวย,การขนส่งทางถนน (On-road),1,43.8,1000 L,104.63
4346,2564,7,พรรณานิคม,พลังงานที่พักอาศัย (Residential),2,227.6,1000 kWh,102.99
